ID_Ingreso,Especie,Raza,Edad_Meses,Peso_Kg,Tamano,Estado_Salud,Nivel_Sociabilidad,Esterilizado,Publicaciones,Interacciones_RRSS,Visitas_Recibidas,Costos_Mantenimiento,Dias_Estadia,Nombre,Adoptado,Fecha_Ingreso
PAE-01148,Perro,Mestizo,16,11.7,Mediano,Bueno,Medio,No,2,153,9,50.15,27,Simba,False,2026-05-10
PAE-01149,Gato,Mestizo,7,4.1,Mediano,Regular,Medio,No,3,226,9,33.0,61,Lola,True,2026-04-06
PAE-01150,Gato,Mestizo,31,7.5,Grande,Regular,Bajo,Si,2,326,2,41.6,116,Max,False,2026-02-26
PAE-01151,Perro,Pastor Alemán,25,19.6,Mediano,Excelente,Bajo,No,5,38,14,83.14,65,Tiger,True,2026-04-27
PAE-01152,Gato,Mestizo,14,1.0,Mediano,Bueno,Medio,No,2,313,11,15.0,10,Pelusa,False,2026-06-18
PAE-01153,Perro,Mestizo,19,16.1,Pequeño,Bueno,Medio,No,3,179,2,71.58,60,Dexter,True,2026-04-29
PAE-01154,Perro,Mestizo,2,21.0,Pequeño,Bueno,Medio,No,5,59,8,90.92,42,Casper,True,2026-04-21
PAE-01155,Perro,Mestizo,8,16.9,Pequeño,Regular,Medio,Si,2,173,13,73.55,30,Mia,True,2026-05-15
PAE-01156,Gato,Mestizo,36,14.4,Pequeño,Bueno,Medio,No,5,329,14,71.85,52,Fiona,True,2026-04-20
PAE-01157,Perro,Poodle,18,9.2,Mediano,En Tratamiento,Medio,No,4,151,6,96.49,92,Oliver,True,2026-03-25
PAE-01158,Gato,Mestizo,29,8.1,Mediano,Bueno,Alto,No,7,229,10,42.78,38,Jack,True,2026-04-29
PAE-01159,Gato,Angora,20,1.0,Pequeño,Regular,Medio,No,3,38,14,21.95,9,Daisy,True,2026-06-01
PAE-01160,Perro,Mestizo,33,12.2,Grande,Regular,Alto,Si,4,17,10,58.12,54,Buster,False,2026-04-16
PAE-01161,Gato,Mestizo,1,9.6,Pequeño,Bueno,Medio,Si,2,92,2,50.09,35,Teddy,True,2026-05-13
PAE-01162,Perro,Mestizo,15,7.8,Pequeño,Bueno,Medio,Si,4,301,10,41.18,17,Smokey,True,2026-05-25
PAE-01163,Perro,Labrador,37,11.9,Pequeño,Regular,Medio,No,1,194,0,57.47,78,Buster,False,2026-03-29
PAE-01164,Perro,Mestizo,29,12.4,Mediano,Regular,Medio,Si,4,309,10,50.87,42,Bruno,True,2026-05-09
PAE-01165,Perro,Mestizo,33,8.2,Pequeño,Bueno,Medio,No,2,315,3,39.66,78,Manchas,True,2026-03-28
PAE-01166,Gato,Mestizo,17,21.7,Mediano,Bueno,Bajo,No,2,124,4,96.78,102,Sam,False,2026-03-12
PAE-01167,Gato,Angora,11,16.4,Mediano,Excelente,Medio,No,1,356,8,70.73,29,Garfield,False,2026-05-05
PAE-01168,Perro,Mestizo,5,17.4,Grande,Bueno,Bajo,Si,5,145,3,70.55,73,Luna,True,2026-03-29
PAE-01169,Perro,Mestizo,4,11.4,Pequeño,Bueno,Medio,No,3,300,9,63.12,34,Salem,False,2026-05-06
PAE-01170,Perro,Mestizo,27,15.1,Pequeño,Excelente,Medio,No,3,295,1,66.25,70,Fiona,True,2026-04-01
PAE-01171,Perro,Mestizo,24,6.6,Pequeño,Regular,Alto,No,2,206,0,40.87,64,Felix,True,2026-04-15
PAE-01172,Gato,Mestizo,17,16.0,Mediano,Regular,Medio,No,2,206,4,68.43,76,Toby,False,2026-03-19
PAE-01173,Perro,Mestizo,24,10.8,Pequeño,En Tratamiento,Bajo,Si,1,232,2,102.33,161,Duke,True,2026-01-15
PAE-01174,Perro,Labrador,19,5.9,Grande,Regular,Bajo,Si,3,211,8,35.56,76,Milo,False,2026-03-30
PAE-01175,Perro,Mestizo,29,11.9,Mediano,En Tratamiento,Bajo,No,2,160,2,93.14,173,Bruno,True,2026-01-07
PAE-01176,Perro,Poodle,29,10.2,Mediano,Bueno,Medio,No,1,152,2,61.24,39,Scout,False,2026-05-15
PAE-01177,Gato,Siamés,5,25.9,Mediano,Bueno,Medio,Si,0,161,1,102.86,32,Leo,True,2026-05-13
PAE-01178,Perro,Mestizo,21,14.6,Pequeño,En Tratamiento,Medio,No,1,321,12,109.56,100,Shadow,True,2026-03-09
PAE-01179,Gato,Mestizo,1,21.5,Pequeño,Bueno,Medio,No,2,41,2,84.12,49,Buster,True,2026-04-15
PAE-01180,Perro,Poodle,19,18.8,Pequeño,Excelente,Alto,No,3,150,8,71.77,2,Bruno,True,2026-06-11
PAE-01181,Gato,Mestizo,25,12.2,Mediano,Regular,Bajo,Si,1,167,6,63.27,96,Buster,False,2026-03-15
PAE-01182,Perro,Labrador,2,9.3,Pequeño,En Tratamiento,Bajo,No,3,177,1,93.72,137,Rex,True,2026-02-02
PAE-01183,Perro,Poodle,13,1.6,Pequeño,Regular,Medio,Si,4,229,2,15.0,39,Thor,True,2026-05-05
PAE-01184,Gato,Mestizo,18,6.8,Grande,Bueno,Medio,Si,7,65,13,36.82,39,Bella,True,2026-04-30
PAE-01185,Perro,Poodle,20,16.0,Pequeño,Regular,Alto,No,6,302,7,72.81,33,Mia,True,2026-05-21
PAE-01186,Gato,Mestizo,14,10.2,Grande,En Tratamiento,Medio,Si,3,288,13,98.67,87,Oreo,False,2026-03-19
PAE-01187,Perro,Mestizo,3,14.3,Mediano,Excelente,Medio,No,4,267,13,60.47,36,Felix,True,2026-05-09
PAE-01188,Perro,Mestizo,17,1.0,Pequeño,Regular,Bajo,Si,2,179,9,15.94,76,Toby,False,2026-04-16
PAE-01189,Perro,Bulldog,1,14.7,Pequeño,Bueno,Medio,No,5,126,7,63.14,21,Daisy,True,2026-05-14
PAE-01190,Perro,Mestizo,15,18.6,Pequeño,Bueno,Medio,No,4,167,9,78.15,32,Sasha,True,2026-05-13
PAE-01191,Perro,Labrador,12,1.3,Mediano,Bueno,Medio,No,4,206,0,20.83,19,Charlie,True,2026-06-05
PAE-01192,Perro,Poodle,16,14.2,Mediano,Bueno,Alto,No,5,266,0,68.87,19,Smokey,True,2026-05-24
PAE-01193,Perro,Bulldog,11,20.1,Mediano,Bueno,Bajo,No,6,191,7,86.39,49,Rocky,False,2026-04-23
PAE-01194,Perro,Poodle,1,22.1,Grande,Bueno,Medio,No,2,236,11,93.61,33,Thor,False,2026-05-02
PAE-01195,Perro,Mestizo,13,9.0,Mediano,Excelente,Bajo,No,3,156,7,45.46,82,Coco,False,2026-04-09
PAE-01196,Gato,Persa,29,16.7,Pequeño,Bueno,Medio,Si,1,228,10,67.52,36,Romeo,True,2026-05-14
PAE-01197,Gato,Mestizo,33,20.6,Pequeño,Regular,Medio,No,3,175,13,86.3,65,Apollo,True,2026-04-22
PAE-01198,Gato,Mestizo,47,14.4,Grande,Bueno,Alto,No,0,226,1,63.3,74,Felix,True,2026-04-01
PAE-01199,Perro,Pastor Alemán,38,19.7,Pequeño,Bueno,Medio,No,3,23,11,80.55,37,Bailey,True,2026-05-10
PAE-01200,Perro,Mestizo,3,11.8,Pequeño,En Tratamiento,Bajo,Si,1,248,7,101.33,146,Sam,False,2026-01-22
PAE-01201,Gato,Mestizo,13,14.4,Mediano,Bueno,Bajo,Si,1,254,0,57.47,72,Zeus,True,2026-03-22
PAE-01202,Perro,Mestizo,17,8.3,Mediano,Bueno,Bajo,No,4,252,4,41.62,76,Daisy,True,2026-04-01
PAE-01203,Perro,Poodle,16,11.0,Grande,Bueno,Alto,No,6,101,9,50.1,5,Sophie,False,2026-06-14
PAE-01204,Perro,Mestizo,18,14.6,Mediano,Regular,Bajo,No,4,128,4,61.91,103,Lucy,True,2026-03-18
PAE-01205,Perro,Labrador,46,7.8,Pequeño,En Tratamiento,Bajo,Si,4,113,12,90.27,121,Scout,True,2026-02-22
PAE-01206,Gato,Mestizo,5,10.7,Grande,En Tratamiento,Alto,Si,2,232,13,97.92,79,Coco,True,2026-03-18
PAE-01207,Perro,Labrador,9,16.6,Pequeño,Regular,Bajo,No,1,265,7,75.32,103,Garfield,True,2026-03-07
PAE-01208,Perro,Bulldog,37,24.3,Pequeño,Bueno,Medio,No,6,130,7,102.24,33,Garfield,True,2026-05-02
PAE-01209,Perro,Mestizo,10,1.0,Mediano,Excelente,Medio,Si,2,331,9,15.0,14,Tequila,True,2026-06-02
PAE-01210,Gato,Mestizo,22,23.9,Pequeño,Bueno,Medio,Si,1,330,11,103.98,39,Molly,True,2026-05-07
PAE-01211,Perro,Poodle,30,10.4,Mediano,Excelente,Bajo,No,0,213,3,49.16,89,Charlie,False,2026-03-22
PAE-01212,Perro,Mestizo,23,17.8,Pequeño,Regular,Alto,No,6,237,1,82.91,46,Rex,False,2026-04-30
PAE-01213,Perro,Mestizo,20,19.0,Mediano,Regular,Medio,No,1,32,14,79.47,62,Leo,True,2026-04-28
PAE-01214,Gato,Mestizo,29,21.4,Mediano,Excelente,Medio,No,3,147,5,83.49,63,Milo,True,2026-04-28
PAE-01215,Perro,Poodle,7,7.6,Mediano,Regular,Medio,No,2,74,10,36.46,37,Toby,True,2026-05-11
PAE-01216,Perro,Mestizo,12,10.6,Grande,Bueno,Medio,Si,1,109,12,57.01,30,Oliver,True,2026-05-15
PAE-01217,Perro,Mestizo,24,11.7,Pequeño,Bueno,Alto,No,2,251,3,58.6,50,Oscar,True,2026-04-26
PAE-01218,Perro,Mestizo,1,9.9,Mediano,Regular,Medio,No,3,275,1,45.76,60,Mia,True,2026-04-20
PAE-01219,Perro,Mestizo,34,19.9,Mediano,Bueno,Bajo,No,3,279,8,85.79,85,Zeus,True,2026-03-30
PAE-01220,Perro,Poodle,21,11.5,Pequeño,Bueno,Bajo,No,2,224,8,60.25,67,Thor,True,2026-04-04
PAE-01221,Gato,Siamés,19,2.3,Mediano,Excelente,Bajo,No,4,252,6,31.16,35,Pelusa,True,2026-05-09
PAE-01222,Perro,Mestizo,1,8.2,Mediano,Bueno,Medio,No,0,41,1,44.47,49,Molly,True,2026-05-12
PAE-01223,Perro,Labrador,2,2.5,Pequeño,Regular,Medio,No,1,71,2,25.46,57,Max,False,2026-04-22
PAE-01224,Gato,Siamés,13,10.6,Mediano,En Tratamiento,Medio,No,2,179,8,96.39,102,Thor,True,2026-02-28
PAE-01225,Perro,Mestizo,27,16.0,Pequeño,Bueno,Alto,Si,3,259,7,71.19,30,Dexter,True,2026-05-09
PAE-01226,Perro,Mestizo,1,8.1,Mediano,Bueno,Bajo,No,2,155,10,46.13,75,Bailey,False,2026-04-09
PAE-01227,Perro,Bulldog,27,9.6,Pequeño,Regular,Alto,No,3,63,9,43.11,40,Thor,True,2026-04-25
PAE-01228,Perro,Labrador,13,10.4,Grande,En Tratamiento,Bajo,Si,4,130,1,99.48,133,Manchas,True,2026-01-30
PAE-01229,Gato,Mestizo,15,12.8,Mediano,Bueno,Alto,Si,1,106,4,58.02,18,Oscar,False,2026-05-31
PAE-01230,Perro,Mestizo,21,15.1,Mediano,Bueno,Bajo,No,5,27,1,64.15,85,Tequila,True,2026-03-20
PAE-01231,Gato,Persa,21,16.8,Mediano,Regular,Alto,No,6,422,10,70.28,34,Manchas,True,2026-05-02
PAE-01232,Perro,Mestizo,9,25.5,Grande,Bueno,Alto,Si,4,323,14,113.88,20,Molly,True,2026-06-05
PAE-01233,Perro,Bulldog,25,12.7,Mediano,Excelente,Medio,No,5,10,11,66.08,29,Jack,True,2026-05-29
PAE-01234,Perro,Pastor Alemán,1,16.4,Pequeño,Bueno,Medio,No,1,10,0,68.13,33,Lola,True,2026-05-16
PAE-01235,Perro,Pastor Alemán,12,2.5,Mediano,Bueno,Medio,No,8,119,8,25.01,7,Casper,True,2026-06-22
PAE-01236,Perro,Bulldog,19,9.7,Grande,Bueno,Medio,Si,4,51,14,50.19,7,Mia,True,2026-05-30
PAE-01237,Gato,Mestizo,13,10.4,Mediano,Bueno,Alto,No,3,438,12,59.99,17,Oscar,True,2026-05-16
PAE-01238,Perro,Bulldog,1,5.9,Mediano,Regular,Bajo,Si,4,119,14,33.44,46,Simba,True,2026-04-28
PAE-01239,Gato,Mestizo,27,8.8,Grande,Bueno,Medio,No,3,236,6,34.63,66,Bailey,True,2026-03-28
PAE-01240,Perro,Bulldog,3,11.4,Grande,Bueno,Medio,No,4,149,3,54.14,44,Dexter,True,2026-05-16
PAE-01241,Gato,Mestizo,17,9.0,Grande,Bueno,Medio,No,7,83,2,45.04,55,Lola,False,2026-04-19
PAE-01242,Gato,Mestizo,19,27.6,Pequeño,Regular,Medio,No,3,304,2,113.92,73,Jasper,True,2026-04-06
PAE-01243,Gato,Mestizo,18,15.1,Mediano,Bueno,Medio,Si,4,265,12,72.05,16,Luna,True,2026-06-07
PAE-01244,Gato,Siamés,32,24.0,Mediano,Bueno,Alto,No,6,194,6,104.74,29,Manchas,True,2026-05-24
PAE-01245,Gato,Mestizo,17,21.0,Mediano,Bueno,Medio,No,6,438,9,93.91,32,Rex,True,2026-05-14
PAE-01246,Perro,Mestizo,23,8.2,Mediano,Regular,Medio,No,6,223,11,46.82,32,Leo,True,2026-05-11
PAE-01247,Perro,Bulldog,17,12.2,Pequeño,Bueno,Medio,No,3,154,8,63.04,25,Lola,True,2026-06-02
PAE-01248,Perro,Labrador,25,9.4,Mediano,Bueno,Medio,Si,2,391,11,41.03,5,Toby,True,2026-06-08
PAE-01249,Gato,Mestizo,34,11.0,Mediano,Bueno,Medio,Si,3,240,6,52.32,45,Jack,False,2026-04-20
PAE-01250,Perro,Mestizo,19,6.1,Pequeño,Regular,Alto,Si,4,362,12,36.53,8,Oreo,False,2026-06-23
PAE-01251,Gato,Mestizo,27,9.4,Mediano,Bueno,Medio,No,4,196,1,50.0,62,Teddy,True,2026-04-04
PAE-01252,Perro,Labrador,35,14.2,Pequeño,Regular,Medio,Si,3,10,5,61.41,68,Casper,True,2026-04-06
PAE-01253,Perro,Pastor Alemán,34,14.0,Pequeño,Regular,Alto,Si,1,44,7,60.64,40,Rex,True,2026-05-12
PAE-01254,Perro,Labrador,13,13.5,Pequeño,En Tratamiento,Alto,No,3,308,6,105.55,71,Molly,True,2026-03-30
PAE-01255,Perro,Mestizo,30,11.6,Mediano,Bueno,Alto,Si,6,141,11,57.93,3,Sam,True,2026-06-10
PAE-01256,Perro,Mestizo,20,17.2,Mediano,En Tratamiento,Bajo,Si,5,225,1,103.3,125,Manchas,False,2026-02-03
PAE-01257,Perro,Pastor Alemán,31,10.5,Mediano,Excelente,Medio,No,2,313,6,51.51,31,Leo,False,2026-05-29
PAE-01258,Perro,Mestizo,24,20.3,Mediano,Bueno,Alto,Si,4,217,14,82.61,8,Molly,False,2026-06-22
PAE-01259,Perro,Mestizo,21,1.0,Grande,Regular,Alto,No,0,114,11,15.0,34,Teddy,True,2026-05-09
PAE-01260,Perro,Mestizo,23,15.9,Pequeño,Bueno,Medio,No,7,198,8,72.45,37,Jack,False,2026-05-16
PAE-01261,Perro,Poodle,21,14.9,Pequeño,Bueno,Medio,Si,4,210,10,67.98,8,Shadow,True,2026-06-16
PAE-01262,Gato,Persa,21,8.0,Grande,Bueno,Bajo,No,2,159,11,43.86,76,Jasper,True,2026-04-04
PAE-01263,Perro,Mestizo,16,9.9,Pequeño,Bueno,Bajo,No,0,61,14,50.39,55,Bella,True,2026-04-16
PAE-01264,Perro,Labrador,14,14.8,Grande,Bueno,Medio,No,2,164,2,73.76,48,Apollo,False,2026-05-09
PAE-01265,Perro,Mestizo,39,17.5,Grande,Regular,Alto,No,1,190,10,82.13,55,Toby,True,2026-04-08
PAE-01266,Perro,Mestizo,23,1.5,Mediano,Regular,Bajo,No,3,55,2,15.0,99,Rex,False,2026-03-12
PAE-01267,Perro,Mestizo,11,15.8,Grande,Regular,Bajo,Si,5,108,14,67.75,66,Sparky,True,2026-04-22
PAE-01268,Perro,Mestizo,14,9.3,Pequeño,Bueno,Medio,No,2,128,14,45.54,16,Canela,False,2026-06-13
PAE-01269,Perro,Mestizo,30,18.8,Pequeño,En Tratamiento,Medio,No,4,13,4,118.03,128,Thor,True,2026-01-29
PAE-01270,Perro,Bulldog,9,1.0,Mediano,Bueno,Medio,No,3,212,8,32.12,2,Sasha,True,2026-06-26
PAE-01271,Perro,Mestizo,1,26.7,Mediano,Excelente,Medio,No,3,223,10,108.87,36,Tiger,False,2026-05-14
PAE-01272,Gato,Mestizo,1,6.7,Grande,Excelente,Medio,Si,7,145,0,32.47,42,Tequila,True,2026-04-30
PAE-01273,Gato,Mestizo,1,20.6,Pequeño,Bueno,Bajo,No,4,63,6,92.37,87,Scout,True,2026-03-21
PAE-01274,Perro,Mestizo,2,11.6,Mediano,Excelente,Medio,No,3,240,6,56.21,46,Thor,True,2026-05-09
PAE-01275,Perro,Mestizo,3,7.1,Mediano,Excelente,Bajo,No,2,254,3,36.01,80,Nala,True,2026-04-09
PAE-01276,Perro,Mestizo,34,13.6,Mediano,Bueno,Alto,Si,3,209,5,66.05,25,Tiger,True,2026-05-16
PAE-01277,Perro,Poodle,17,18.2,Pequeño,Bueno,Alto,No,2,204,0,83.19,24,Luna,True,2026-05-24
PAE-01278,Gato,Angora,13,2.7,Mediano,Bueno,Medio,No,1,259,9,27.85,24,Teddy,True,2026-06-06
PAE-01279,Perro,Poodle,1,16.2,Grande,Regular,Alto,Si,4,190,10,74.47,26,Daisy,False,2026-05-31
PAE-01280,Perro,Mestizo,16,11.9,Pequeño,Regular,Medio,Si,2,108,3,53.21,69,Daisy,True,2026-04-07
PAE-01281,Perro,Pastor Alemán,1,15.5,Grande,Bueno,Medio,Si,3,192,10,60.9,21,Bella,True,2026-06-05
PAE-01282,Perro,Mestizo,13,12.1,Mediano,Bueno,Bajo,No,1,160,2,51.22,88,Dexter,True,2026-03-24
PAE-01283,Perro,Mestizo,42,8.6,Mediano,En Tratamiento,Bajo,No,1,192,11,87.61,140,Bella,True,2026-02-08
PAE-01284,Perro,Mestizo,25,5.3,Mediano,Excelente,Medio,No,2,288,11,24.95,41,Bailey,True,2026-04-28
PAE-01285,Perro,Mestizo,15,16.0,Pequeño,Regular,Alto,Si,1,79,4,80.14,45,Thor,False,2026-04-29
PAE-01286,Perro,Bulldog,26,16.0,Mediano,Bueno,Medio,No,3,217,7,66.04,40,Scout,False,2026-04-29
PAE-01287,Perro,Mestizo,11,16.0,Grande,En Tratamiento,Bajo,No,0,74,12,114.96,164,Jack,True,2026-01-17
PAE-01288,Perro,Mestizo,8,14.6,Mediano,Bueno,Medio,No,4,108,4,66.66,35,Rocky,True,2026-05-16
PAE-01289,Perro,Mestizo,38,17.7,Grande,Bueno,Alto,Si,6,357,0,82.35,49,Tequila,True,2026-05-05
PAE-01290,Perro,Poodle,4,20.4,Mediano,Regular,Alto,Si,5,245,1,88.97,43,Sam,True,2026-05-01
PAE-01291,Perro,Poodle,13,1.0,Pequeño,Bueno,Medio,No,2,216,1,19.48,38,Jack,True,2026-04-30
PAE-01292,Perro,Mestizo,21,1.0,Mediano,Bueno,Alto,No,4,34,8,30.18,15,Max,True,2026-06-10
PAE-01293,Perro,Labrador,6,22.3,Grande,Bueno,Bajo,No,0,176,12,101.12,62,Lucy,True,2026-04-07
PAE-01294,Perro,Poodle,25,4.0,Pequeño,Regular,Bajo,Si,1,10,9,30.81,81,Scout,True,2026-03-25
PAE-01295,Gato,Mestizo,14,5.5,Grande,Excelente,Medio,No,2,203,12,35.64,38,Thor,True,2026-04-30
PAE-01296,Perro,Labrador,25,10.3,Grande,Excelente,Medio,Si,5,75,6,50.3,48,Felix,True,2026-05-12
PAE-01297,Perro,Mestizo,25,2.1,Mediano,Bueno,Alto,No,2,255,14,25.9,20,Apollo,True,2026-05-13
PAE-01298,Perro,Mestizo,15,9.7,Pequeño,Excelente,Bajo,No,3,216,3,47.13,94,Teddy,True,2026-03-16
PAE-01299,Perro,Labrador,38,6.3,Mediano,Regular,Medio,No,5,78,8,33.39,67,Milo,False,2026-04-17
PAE-01300,Perro,Mestizo,10,10.6,Pequeño,Bueno,Medio,No,2,238,12,59.07,34,Casper,True,2026-05-23
PAE-01301,Perro,Mestizo,34,13.7,Mediano,Bueno,Medio,No,1,409,14,59.05,47,Manchas,True,2026-04-16
PAE-01302,Gato,Persa,32,9.9,Mediano,Bueno,Medio,No,1,179,8,49.61,38,Toby,True,2026-04-28
PAE-01303,Perro,Mestizo,39,9.6,Mediano,Bueno,Medio,No,3,288,6,46.79,42,Tiger,False,2026-05-17
PAE-01304,Perro,Mestizo,20,13.5,Mediano,Excelente,Medio,No,3,10,10,62.08,22,Apollo,True,2026-05-27
PAE-01305,Perro,Mestizo,8,18.3,Mediano,Excelente,Medio,Si,5,246,8,79.94,35,Lucy,False,2026-05-05
PAE-01306,Gato,Mestizo,42,21.6,Mediano,Excelente,Medio,No,1,143,8,90.69,72,Duke,False,2026-04-03
PAE-01307,Perro,Mestizo,13,10.7,Mediano,En Tratamiento,Medio,Si,2,173,6,93.03,94,Milo,True,2026-03-24
PAE-01308,Gato,Angora,8,22.9,Mediano,Excelente,Alto,Si,3,259,4,93.28,6,Teddy,True,2026-06-15
PAE-01309,Perro,Mestizo,15,17.3,Mediano,Regular,Medio,No,0,175,8,78.68,63,Toby,True,2026-04-18
PAE-01310,Gato,Mestizo,6,4.6,Grande,Excelente,Medio,No,5,38,13,32.25,26,Teddy,False,2026-05-28
PAE-01311,Perro,Mestizo,24,4.4,Mediano,Excelente,Medio,No,2,352,13,32.49,58,Luna,True,2026-04-06
PAE-01312,Gato,Mestizo,10,8.5,Mediano,Bueno,Bajo,No,5,54,2,49.4,77,Charlie,False,2026-04-09
PAE-01313,Perro,Pastor Alemán,14,20.7,Mediano,Bueno,Alto,No,2,116,14,90.03,8,Smokey,True,2026-06-02
PAE-01314,Gato,Mestizo,29,9.0,Pequeño,En Tratamiento,Alto,No,5,212,3,88.48,88,Lola,True,2026-03-08
PAE-01315,Perro,Bulldog,25,1.0,Pequeño,En Tratamiento,Alto,No,4,213,14,65.13,77,Charlie,True,2026-03-23
PAE-01316,Perro,Pastor Alemán,18,10.6,Grande,Regular,Medio,No,3,242,5,53.7,77,Max,True,2026-03-23
PAE-01317,Perro,Mestizo,20,1.0,Mediano,Bueno,Medio,Si,2,213,6,15.0,29,Bruno,True,2026-05-29
PAE-01318,Perro,Mestizo,18,5.7,Mediano,Bueno,Medio,Si,2,314,14,26.48,18,Sam,True,2026-06-10
PAE-01319,Perro,Labrador,12,8.5,Mediano,Bueno,Alto,No,4,249,9,46.9,7,Molly,False,2026-06-01
PAE-01320,Perro,Bulldog,17,12.9,Pequeño,En Tratamiento,Medio,No,3,81,7,102.33,96,Lola,False,2026-03-05
PAE-01321,Perro,Mestizo,23,18.1,Mediano,Bueno,Bajo,Si,5,10,14,76.2,49,Daisy,True,2026-04-21
PAE-01322,Perro,Mestizo,16,16.2,Mediano,Bueno,Bajo,No,1,215,3,72.94,82,Garfield,True,2026-03-29
PAE-01323,Gato,Mestizo,23,4.9,Mediano,Bueno,Bajo,No,3,346,8,32.31,75,Casper,True,2026-04-02
PAE-01324,Perro,Mestizo,7,9.8,Mediano,Excelente,Bajo,No,1,74,13,48.91,55,Buster,False,2026-05-07
PAE-01325,Gato,Persa,10,12.5,Pequeño,En Tratamiento,Bajo,No,3,95,2,111.09,143,Mia,True,2026-01-31
PAE-01326,Perro,Mestizo,9,10.4,Pequeño,Bueno,Alto,No,4,235,2,50.24,21,Pelusa,False,2026-05-26
PAE-01327,Perro,Mestizo,11,10.4,Grande,Bueno,Alto,No,5,248,11,52.65,13,Luna,True,2026-06-15
PAE-01328,Gato,Mestizo,33,1.7,Mediano,Excelente,Alto,No,7,312,4,17.88,14,Shadow,True,2026-06-14
PAE-01329,Perro,Mestizo,26,5.1,Mediano,Regular,Medio,No,2,364,1,37.97,81,Scout,True,2026-04-10
PAE-01330,Perro,Mestizo,5,9.6,Pequeño,Excelente,Bajo,No,4,223,0,50.22,95,Apollo,True,2026-03-22
PAE-01331,Perro,Mestizo,23,1.0,Pequeño,Regular,Alto,No,0,107,8,27.31,45,Tequila,False,2026-04-18
PAE-01332,Perro,Mestizo,13,15.8,Mediano,Excelente,Medio,Si,3,110,14,71.17,14,Molly,True,2026-05-28
PAE-01333,Perro,Mestizo,9,3.8,Mediano,Regular,Medio,Si,1,145,7,29.72,42,Pelusa,True,2026-04-22
PAE-01334,Gato,Mestizo,1,16.1,Mediano,Regular,Bajo,No,2,303,11,71.22,103,Tiger,False,2026-03-13
PAE-01335,Gato,Mestizo,29,15.6,Pequeño,Bueno,Medio,No,2,149,2,77.44,52,Canela,False,2026-04-23
PAE-01336,Perro,Bulldog,1,8.7,Mediano,Bueno,Bajo,No,3,296,10,47.43,52,Oliver,False,2026-04-14
PAE-01337,Perro,Bulldog,17,18.0,Pequeño,Bueno,Medio,No,1,47,4,77.6,28,Tequila,True,2026-05-24
PAE-01338,Perro,Mestizo,6,16.5,Pequeño,Bueno,Medio,Si,1,228,7,68.14,35,Canela,True,2026-05-08
PAE-01339,Perro,Mestizo,27,10.1,Mediano,Regular,Medio,Si,3,124,1,39.48,75,Lola,False,2026-03-28
PAE-01340,Perro,Bulldog,13,9.5,Pequeño,Bueno,Medio,No,1,252,6,48.6,36,Coco,True,2026-05-02
PAE-01341,Perro,Mestizo,16,18.6,Pequeño,Bueno,Alto,Si,2,174,8,78.53,24,Coco,True,2026-05-09
PAE-01342,Perro,Pastor Alemán,16,13.4,Mediano,Bueno,Medio,No,4,279,3,46.08,14,Teddy,False,2026-05-30
PAE-01343,Gato,Angora,21,18.3,Mediano,Bueno,Bajo,No,1,156,14,76.89,45,Canela,True,2026-04-30
PAE-01344,Perro,Mestizo,18,1.0,Grande,Regular,Medio,No,1,197,12,15.0,59,Max,True,2026-04-07
PAE-01345,Perro,Mestizo,17,12.6,Mediano,Bueno,Medio,No,3,280,1,67.4,62,Thor,False,2026-04-10
PAE-01346,Perro,Mestizo,11,2.5,Pequeño,En Tratamiento,Medio,No,2,189,8,68.56,105,Tequila,True,2026-03-08
PAE-01347,Perro,Mestizo,1,11.8,Pequeño,En Tratamiento,Medio,No,1,205,9,107.65,96,Mia,True,2026-03-09
PAE-01348,Perro,Pastor Alemán,4,16.3,Grande,Excelente,Alto,No,1,276,0,74.24,40,Luna,True,2026-05-06
PAE-01349,Gato,Angora,26,22.4,Mediano,Bueno,Medio,No,1,192,5,98.61,59,Lucy,True,2026-04-27
PAE-01350,Perro,Mestizo,14,6.4,Mediano,Regular,Alto,No,2,41,7,48.8,35,Romeo,True,2026-05-12
PAE-01351,Gato,Mestizo,10,8.8,Pequeño,Bueno,Alto,Si,1,142,1,50.05,20,Lola,False,2026-05-24
PAE-01352,Perro,Mestizo,1,11.4,Mediano,Excelente,Bajo,No,4,10,9,71.04,67,Apollo,False,2026-03-29
PAE-01353,Perro,Mestizo,1,6.2,Pequeño,Bueno,Alto,No,1,175,13,39.66,4,Shadow,True,2026-06-10
PAE-01354,Perro,Labrador,9,17.9,Mediano,Bueno,Bajo,Si,4,247,11,83.65,42,Dexter,True,2026-05-16
PAE-01355,Perro,Pastor Alemán,28,11.6,Grande,Regular,Medio,Si,5,212,6,53.86,60,Duke,False,2026-04-03
PAE-01356,Gato,Mestizo,11,12.7,Grande,Excelente,Bajo,Si,3,339,6,52.43,78,Toby,True,2026-03-28
PAE-01357,Gato,Mestizo,22,15.7,Mediano,Excelente,Alto,No,5,328,12,57.51,12,Max,True,2026-06-11
PAE-01358,Perro,Mestizo,10,11.6,Mediano,En Tratamiento,Medio,No,1,225,2,104.91,117,Sophie,True,2026-02-12
PAE-01359,Perro,Mestizo,25,7.1,Grande,Regular,Medio,Si,5,10,9,37.4,58,Mia,True,2026-04-23
